Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
1	1400	5.25305438041687	0.9084680080413818	5632.6845703125	1.4357820749282837	5624.54541015625	0.4241318702697754	0.24170416593551636	1.4266618490219116	False
2	1500	1.3326940536499023	0.9069364070892334	5837.32373046875	1.5532174110412598	5603.607421875	0.4292854368686676	0.31563106179237366	1.4123777151107788	True
2	1600	5.198585748672485	0.9092190265655518	4916.6845703125	1.296125888824463	5603.59375	0.4087145924568176	0.3875192105770111	1.548795223236084	False
2	1700	5.197813987731934	0.9136996269226074	4396.580078125	1.1462140083312988	5615.4912109375	0.43534353375434875	0.38230645656585693	1.3925281763076782	False
2	1800	5.207482576370239	0.9187455177307129	7795.6484375	1.5791001319885254	5570.22607421875	0.4220438599586487	0.3101104497909546	1.4285660982131958	True
2	1900	5.235793352127075	0.9056780338287354	5720.1572265625	1.5256996154785156	5501.423828125	0.44276800751686096	0.339152067899704	1.4139138460159302	True
2	2000	5.178216218948364	0.9431023597717285	7255.0732421875	1.4498584270477295	5506.93701171875	0.4318532347679138	0.35705193877220154	1.4175399541854858	False
2	2100	5.276745796203613	0.9091932773590088	6430.10498046875	1.6570454835891724	5483.19384765625	0.4382409453392029	0.3209364116191864	1.4197806119918823	True
2	2200	5.2040064334869385	0.9067518711090088	6324.73388671875	1.4493522644042969	5597.0859375	0.4353117346763611	0.25539976358413696	1.438509225845337	False
3	2300	4.124354839324951	0.9139187335968018	7871.90234375	1.6406803131103516	5406.1630859375	0.44742119312286377	0.3743651807308197	1.4090218544006348	True
3	2400	5.203705549240112	0.9078686237335205	6387.90234375	1.4231610298156738	5533.7783203125	0.43739861249923706	0.35490089654922485	1.3976839780807495	False
3	2500	5.174308776855469	0.9111206531524658	6201.037109375	1.673801302909851	5509.921875	0.4492531716823578	0.29882994294166565	1.4346508979797363	False
3	2600	5.1708900928497314	0.9133381843566895	5970.970703125	1.967612385749817	5446.48974609375	0.43442365527153015	0.39525869488716125	1.3761858940124512	False
3	2700	5.2025792598724365	0.9142570495605469	5244.44921875	1.4051567316055298	5399.23486328125	0.45030108094215393	0.32119324803352356	1.4663949012756348	True
3	2800	5.207475185394287	0.9114277362823486	5116.06298828125	1.357741117477417	5452.70263671875	0.43490269780158997	0.35718730092048645	1.4228596687316895	False
3	2900	5.172479152679443	0.9145300388336182	5601.10400390625	1.4939594268798828	5425.44482421875	0.4418690800666809	0.3302967846393585	1.4073833227157593	False
4	3000	2.607316732406616	0.9037456512451172	5287.939453125	1.486472487449646	5391.21533203125	0.4504452347755432	0.2484475076198578	1.426701307296753	True
4	3100	5.171061038970947	0.9071731567382812	5663.84375	1.442258596420288	5352.91845703125	0.455858439207077	0.34413424134254456	1.4135819673538208	True
4	3200	5.200845003128052	0.9085648059844971	5955.4375	1.3481618165969849	5489.7412109375	0.4405532479286194	0.41183024644851685	1.3763620853424072	False
4	3300	5.172585487365723	0.9058713912963867	6079.6328125	1.6187098026275635	5444.71826171875	0.4483693540096283	0.40440794825553894	1.593675971031189	False
4	3400	5.179681062698364	0.9105443954467773	5325.2578125	1.1789662837982178	5393.5361328125	0.4472636282444	0.4157036244869232	1.3509615659713745	False
4	3500	5.200305938720703	0.9142313003540039	5671.224609375	1.6911125183105469	5329.82421875	0.4610631763935089	0.3443017601966858	1.4213440418243408	True
4	3600	5.249788999557495	0.913825511932373	6318.8984375	1.4662179946899414	5392.94677734375	0.4485217332839966	0.3892936110496521	1.3804727792739868	False
5	3700	1.1179041862487793	0.9159901142120361	5008.58251953125	1.240339756011963	5374.8447265625	0.44863900542259216	0.345100998878479	1.4053277969360352	False
5	3800	5.201425075531006	0.908921480178833	5442.119140625	1.0130615234375	5362.45654296875	0.45460599660873413	0.3775884807109833	1.4043257236480713	False
5	3900	5.21212911605835	0.9095394611358643	6149.2568359375	1.7237305641174316	5351.3681640625	0.4574258327484131	0.3800555467605591	1.3766433000564575	False
5	4000	5.205268621444702	0.9072921276092529	5905.94921875	1.61777663230896	5316.1708984375	0.4540712237358093	0.3771339952945709	1.3804837465286255	True
5	4100	5.2054688930511475	0.9100601673126221	5057.51513671875	1.4817578792572021	5295.96875	0.46688222885131836	0.3216392397880554	1.410313367843628	True
5	4200	5.19908881187439	0.9089696407318115	6704.0751953125	1.9111416339874268	5355.04248046875	0.46280455589294434	0.3074294626712799	1.4058276414871216	False
5	4300	5.1980719566345215	0.9103903770446777	4476.1611328125	1.2252750396728516	5348.18115234375	0.44845616817474365	0.4056914448738098	1.377684235572815	False
5	4400	5.181697845458984	0.918306827545166	5100.36328125	1.1066330671310425	5333.6865234375	0.461956650018692	0.3056561052799225	1.4254546165466309	False
6	4500	3.941972255706787	0.9083046913146973	4420.34375	1.5458686351776123	5279.6083984375	0.4660097360610962	0.3912227749824524	1.3842445611953735	True
6	4600	5.2091405391693115	0.9159207344055176	4136.60986328125	0.909518837928772	5316.56494140625	0.4540668725967407	0.44979628920555115	1.3457608222961426	False
6	4700	5.193561315536499	0.914621114730835	4242.7880859375	1.503792405128479	5324.88427734375	0.46067097783088684	0.4355124235153198	1.4072902202606201	False
6	4800	5.186961889266968	0.9115464687347412	5303.51953125	1.1762237548828125	5257.91015625	0.464753121137619	0.4283381402492523	1.3519362211227417	True
6	4900	5.211143732070923	0.9174273014068604	5772.3154296875	1.6562772989273071	5231.85400390625	0.47246798872947693	0.4240703284740448	1.4280719757080078	True
6	5000	5.21162223815918	0.9119155406951904	5441.79638671875	1.6318328380584717	5207.037109375	0.46583595871925354	0.4396907091140747	1.3676860332489014	True
6	5100	5.187788963317871	0.9058961868286133	4446.455078125	1.1457165479660034	5306.7373046875	0.4613945782184601	0.4534021019935608	1.4120663404464722	False
7	5200	2.40024995803833	0.9072084426879883	4901.58935546875	1.3630558252334595	5215.5537109375	0.4655820429325104	0.45615333318710327	1.3203058242797852	False
7	5300	5.2233991622924805	0.9140617847442627	4846.39453125	0.9635365605354309	5237.77099609375	0.47215536236763	0.44749870896339417	1.370714545249939	False
7	5400	5.20088529586792	0.9147756099700928	5786.2626953125	1.3955209255218506	5329.11328125	0.44611790776252747	0.44465118646621704	1.3474522829055786	False
7	5500	5.190051794052124	0.9063162803649902	4739.20654296875	1.2719464302062988	5234.890625	0.4620027542114258	0.44312718510627747	1.338034987449646	False
7	5600	5.192662954330444	0.9076938629150391	5925.7607421875	1.3288016319274902	5188.8359375	0.4714013636112213	0.4319462180137634	1.3599604368209839	True
7	5700	5.202917098999023	0.9046361446380615	6854.90185546875	1.5496865510940552	5230.95166015625	0.46485963463783264	0.4342312812805176	1.3763560056686401	False
7	5800	5.18967342376709	0.9161543846130371	6134.47509765625	1.6855900287628174	5344.98974609375	0.46390628814697266	0.4538634717464447	1.3655292987823486	False
8	5900	0.9634923934936523	0.9826490879058838	4773.853515625	1.3708069324493408	5285.25146484375	0.4782978296279907	0.4341367781162262	1.3788954019546509	False
8	6000	5.303551197052002	0.9277136325836182	4889.70068359375	1.4046192169189453	5210.61328125	0.4776540696620941	0.4630070626735687	1.3381043672561646	False
8	6100	5.20979380607605	0.911557674407959	5378.6669921875	1.245627522468567	5208.080078125	0.4655621647834778	0.4569835662841797	1.3334510326385498	False
8	6200	5.217865943908691	0.9388659000396729	4228.5087890625	1.3681504726409912	5215.15771484375	0.46792837977409363	0.46874332427978516	1.3202435970306396	False
8	6300	5.4654152393341064	0.9313082695007324	5316.7451171875	1.5964114665985107	5282.90869140625	0.4574210047721863	0.4800989627838135	1.2982008457183838	False
8	6400	5.316911458969116	0.9138083457946777	5711.2919921875	1.382267951965332	5235.63916015625	0.4594685733318329	0.4732213616371155	1.3886539936065674	False
8	6500	5.208659410476685	0.9094619750976562	4765.0546875	1.3269286155700684	5157.7412109375	0.4732373356819153	0.4778320789337158	1.3132085800170898	True
8	6600	5.208829641342163	0.9153039455413818	4577.71728515625	1.3897900581359863	5144.87109375	0.47607335448265076	0.46332424879074097	1.3272966146469116	True
9	6700	3.6975479125976562	0.9078075885772705	5130.23828125	1.6055760383605957	5162.39111328125	0.47578784823417664	0.46936842799186707	1.3408615589141846	False
9	6800	5.191282749176025	0.9105842113494873	5444.8994140625	1.3821628093719482	5161.12939453125	0.47922858595848083	0.4799973964691162	1.305383324623108	False
9	6900	5.293272256851196	0.9155750274658203	5581.6953125	1.4323171377182007	5185.564453125	0.4662633538246155	0.472941517829895	1.3023557662963867	False
9	7000	5.2220237255096436	0.9129886627197266	4515.302734375	1.3004801273345947	5181.4267578125	0.4770900011062622	0.48136359453201294	1.3356469869613647	False
9	7100	5.211994409561157	0.9021637439727783	5147.8681640625	1.5935912132263184	5221.88037109375	0.47740206122398376	0.4767601788043976	1.3611476421356201	False
9	7200	5.184929847717285	0.9098594188690186	5276.0205078125	1.203695297241211	5240.515625	0.48471799492836	0.4798941910266876	1.280447006225586	False
9	7300	5.184539318084717	0.9089305400848389	5421.3515625	1.2705905437469482	5183.18017578125	0.4798026978969574	0.48222631216049194	1.3311195373535156	False
10	7400	2.2039668560028076	0.9201357364654541	3745.946533203125	1.2369502782821655	5110.14453125	0.48701733350753784	0.4739943742752075	1.2924304008483887	True
10	7500	5.2728190422058105	0.9132099151611328	5332.662109375	1.240800142288208	5146.3056640625	0.48630982637405396	0.4868350625038147	1.3295470476150513	False
10	7600	5.204509973526001	0.9060983657836914	5006.236328125	1.4663761854171753	5108.0400390625	0.4838169515132904	0.47926416993141174	1.3491944074630737	True
10	7700	5.2435784339904785	0.9227728843688965	5011.56396484375	1.5595049858093262	5179.39208984375	0.4753110408782959	0.4771769642829895	1.329451560974121	False
10	7800	5.2550365924835205	0.9127719402313232	4504.392578125	1.202439546585083	5113.4892578125	0.4758394658565521	0.48663660883903503	1.277604103088379	False
10	7900	5.200846195220947	0.9158954620361328	5641.83740234375	1.310274600982666	5147.5966796875	0.48097190260887146	0.49251165986061096	1.2708542346954346	False
10	8000	5.215120315551758	0.9057736396789551	5043.87841796875	1.258273720741272	5317.58740234375	0.47890812158584595	0.48828256130218506	1.2911131381988525	False
11	8100	0.6867542266845703	0.9225716590881348	5513.44921875	1.1609139442443848	5119.20849609375	0.48638036847114563	0.4891827404499054	1.2563410997390747	False
11	8200	5.2947916984558105	0.9074358940124512	5409.244140625	1.5116291046142578	5119.75439453125	0.48532968759536743	0.4739086329936981	1.2460657358169556	False
11	8300	5.336474657058716	0.926105260848999	5982.58935546875	1.5151708126068115	5169.05517578125	0.4779418706893921	0.4886569380760193	1.3092759847640991	False
11	8400	5.287627935409546	0.923997163772583	5258.7900390625	1.550236701965332	5163.46044921875	0.4862934648990631	0.48897188901901245	1.2719244956970215	False
11	8500	5.273919343948364	0.9126138687133789	6061.9296875	1.3506085872650146	5154.17333984375	0.4797384440898895	0.49036258459091187	1.274622917175293	False
11	8600	5.207071781158447	0.9110145568847656	4896.02197265625	1.1656392812728882	5130.67138671875	0.4884398579597473	0.4865182340145111	1.3098671436309814	False
11	8700	5.211938858032227	0.9094345569610596	4903.421875	1.3164305686950684	5129.1826171875	0.4795847237110138	0.496621698141098	1.3220525979995728	False
11	8800	5.187384605407715	0.9114692211151123	4613.35205078125	1.2836697101593018	5181.31103515625	0.46827831864356995	0.4831390082836151	1.273257851600647	False
12	8900	3.4682960510253906	0.9089837074279785	5048.1328125	1.1946885585784912	5173.966796875	0.47708627581596375	0.49130603671073914	1.2237240076065063	False
12	9000	5.188982963562012	0.903634786605835	4027.468017578125	1.0997153520584106	5193.07373046875	0.4706311821937561	0.4908563494682312	1.21662437915802	False
12	9100	5.164032220840454	0.9058685302734375	4286.87890625	1.4078189134597778	5154.7626953125	0.4775087535381317	0.48388200998306274	1.206748127937317	False
12	9200	5.184229612350464	0.9089791774749756	5620.451171875	1.0876331329345703	5215.73046875	0.47966864705085754	0.4825464189052582	1.2437156438827515	False
12	9300	5.16721773147583	0.9101536273956299	5129.73779296875	1.173640251159668	5179.0615234375	0.4783727526664734	0.49067264795303345	1.2908909320831299	False
12	9400	5.180827617645264	0.9056031703948975	4719.533203125	1.4343490600585938	5201.13232421875	0.49064213037490845	0.49277639389038086	1.26469886302948	False
12	9500	5.162885427474976	0.9034311771392822	6479.31982421875	1.6356713771820068	5200.34521484375	0.47238367795944214	0.49981847405433655	1.2287992238998413	False
13	9600	1.9696500301361084	0.9139621257781982	4376.71484375	1.267810344696045	5199.88818359375	0.47401317954063416	0.49134162068367004	1.2919641733169556	False
13	9700	5.204009532928467	0.9122166633605957	5202.1240234375	1.632886528968811	5125.59228515625	0.48165422677993774	0.49854719638824463	1.2356880903244019	False
13	9800	5.17535662651062	0.9059081077575684	4962.12060546875	1.3544440269470215	5165.94921875	0.4831298887729645	0.49048930406570435	1.246673822402954	False
13	9900	5.208676338195801	0.9090123176574707	5260.10986328125	1.3100184202194214	5166.54345703125	0.4836989939212799	0.4954286813735962	1.2130987644195557	False
13	10000	5.185641288757324	0.9158117771148682	5027.04296875	1.637406587600708	5317.58642578125	0.48521173000335693	0.5000758171081543	1.3010404109954834	False
13	10100	5.198547601699829	0.9095034599304199	4911.5595703125	1.3783652782440186	5162.822265625	0.48744985461235046	0.48941704630851746	1.2825390100479126	False
13	10200	5.176609992980957	0.9098215103149414	5739.43505859375	1.420190691947937	5147.00732421875	0.4831855595111847	0.4907854497432709	1.2234441041946411	False
14	10300	0.4693148136138916	0.9035120010375977	4672.3955078125	1.1672791242599487	5076.83056640625	0.49041250348091125	0.5017656683921814	1.2047775983810425	True
14	10400	5.192179203033447	0.9113566875457764	4491.74853515625	1.2789335250854492	5161.75244140625	0.4862949252128601	0.4983278512954712	1.2082679271697998	False
14	10500	5.2348058223724365	0.908623218536377	4481.10546875	1.2488950490951538	5158.66845703125	0.49236783385276794	0.49400725960731506	1.1794078350067139	False
14	10600	5.180043935775757	0.8980374336242676	4733.22021484375	1.2492344379425049	5142.64599609375	0.4911595284938812	0.5004393458366394	1.2219411134719849	False
14	10700	5.181445598602295	0.908308744430542	4524.6953125	1.3153417110443115	5144.1669921875	0.487944632768631	0.49257007241249084	1.4450849294662476	False
14	10800	5.1858086585998535	0.9023935794830322	4517.5341796875	1.2585647106170654	5164.85595703125	0.4778057038784027	0.49464789032936096	1.1784214973449707	False
14	10900	5.167507886886597	0.9063529968261719	4969.7919921875	1.0234439373016357	5239.06103515625	0.470567524433136	0.49975210428237915	1.2051479816436768	False
14	11000	5.1856207847595215	0.9121873378753662	4334.787109375	1.2726573944091797	5143.11083984375	0.4898289442062378	0.49522140622138977	1.2127254009246826	False
15	11100	3.258455991744995	0.9055755138397217	4985.455078125	1.4894506931304932	5156.1337890625	0.48074913024902344	0.49092897772789	1.2160896062850952	False
15	11200	5.176913499832153	0.9061646461486816	4804.5	1.1485471725463867	5172.6845703125	0.4784030318260193	0.4980064332485199	1.2360761165618896	False
15	11300	5.184297800064087	0.9034595489501953	5275.93798828125	1.6211402416229248	5122.46728515625	0.4771229326725006	0.4923596680164337	1.3409948348999023	False
15	11400	5.216508626937866	0.9116466045379639	4860.6318359375	1.2870233058929443	5189.0078125	0.48670580983161926	0.49287518858909607	1.153470516204834	False
15	11500	5.2068586349487305	0.9026615619659424	4379.6240234375	1.6083273887634277	5176.26416015625	0.4883716404438019	0.49668413400650024	1.4954789876937866	False
15	11600	5.181048631668091	0.908480167388916	5275.13525390625	1.1094636917114258	5238.92236328125	0.49124273657798767	0.4909552037715912	1.2602077722549438	False
15	11700	5.176809549331665	0.9091260433197021	5398.03271484375	1.6192034482955933	5185.27001953125	0.4854375422000885	0.49473312497138977	1.2250319719314575	False
16	11800	1.760136365890503	0.9067833423614502	5632.494140625	1.440329909324646	5170.82275390625	0.47708553075790405	0.4904705882072449	1.210802435874939	False
16	11900	5.1807427406311035	0.9102654457092285	5230.6767578125	1.2274731397628784	5211.49365234375	0.47617509961128235	0.4971637725830078	1.1778877973556519	False
16	12000	5.181516170501709	0.9067356586456299	4060.70947265625	1.0593502521514893	5199.80029296875	0.48265376687049866	0.49866312742233276	1.1699085235595703	False
16	12100	5.197056770324707	0.9115390777587891	4105.46484375	1.667562484741211	5227.095703125	0.4889678359031677	0.4930671751499176	1.631553292274475	False
16	12200	5.190663814544678	0.9071507453918457	5462.828125	1.647737979888916	5137.7998046875	0.49093663692474365	0.48648738861083984	1.1908704042434692	False
16	12300	5.195344686508179	0.9029996395111084	4020.700927734375	0.9409782886505127	5128.166015625	0.4861122965812683	0.49602729082107544	1.1582118272781372	False
16	12400	5.182920932769775	0.9100861549377441	4494.1884765625	0.8745419979095459	5226.43896484375	0.4876558184623718	0.49514779448509216	1.1548426151275635	False
17	12500	0.2567615509033203	0.9106767177581787	4850.08740234375	0.9625670313835144	5215.14404296875	0.4783010482788086	0.49843069911003113	1.1659793853759766	False
17	12600	5.2279767990112305	0.9031579494476318	4551.091796875	1.5609797239303589	5227.0390625	0.46917739510536194	0.5033207535743713	1.1929036378860474	False
17	12700	5.181176662445068	0.9075860977172852	4733.01123046875	0.9276400804519653	5188.44677734375	0.48705345392227173	0.49930235743522644	1.1615180969238281	False
17	12800	5.191667795181274	0.9045882225036621	4741.935546875	1.2427730560302734	5172.03857421875	0.484510213136673	0.4854740500450134	1.2476593255996704	False
17	12900	5.204779148101807	0.9116175174713135	4502.708984375	1.0329385995864868	5159.97314453125	0.48180797696113586	0.49486488103866577	1.150519847869873	False
17	13000	5.194334030151367	0.9047548770904541	5871.30322265625	1.3250359296798706	5164.36767578125	0.4798905849456787	0.4993986189365387	1.1452895402908325	False
17	13100	5.176123142242432	0.9180912971496582	5523.0361328125	1.3909732103347778	5239.0947265625	0.47314906120300293	0.4876843988895416	1.3427149057388306	False
17	13200	5.194611072540283	0.9155161380767822	4618.46240234375	1.0448017120361328	5181.5087890625	0.47558704018592834	0.503572404384613	1.1642942428588867	False
18	13300	3.057546854019165	0.917935848236084	4448.361328125	1.4332411289215088	5169.5341796875	0.4907500445842743	0.49935340881347656	1.2276297807693481	False
18	13400	5.208913564682007	0.9050261974334717	4566.923828125	1.6167199611663818	5154.28515625	0.48689761757850647	0.4984731078147888	1.384649634361267	False
18	13500	5.169238805770874	0.9051661491394043	5118.3212890625	1.1935844421386719	5184.43798828125	0.48569369316101074	0.4997958540916443	1.1528282165527344	False
18	13600	5.202306509017944	0.9107072353363037	4608.712890625	1.0500987768173218	5154.193359375	0.4764779806137085	0.49758318066596985	1.1670540571212769	False
18	13700	5.199221611022949	0.911301851272583	4419.28466796875	1.0148195028305054	5319.599609375	0.477992981672287	0.5051040649414062	1.1753273010253906	False
18	13800	5.1994757652282715	0.9055936336517334	3832.348876953125	0.9263370037078857	5213.80322265625	0.48742711544036865	0.494554340839386	1.1450754404067993	False
18	13900	5.203964710235596	0.9105033874511719	4587.1123046875	1.1614253520965576	5122.31103515625	0.4821838140487671	0.5015989542007446	1.15229332447052	False
19	14000	1.5468323230743408	0.9031598567962646	5491.78125	1.4053316116333008	5259.943359375	0.4691952168941498	0.500944197177887	1.2096929550170898	False
19	14100	5.189495325088501	0.9028763771057129	5209.9990234375	1.567900538444519	5233.2236328125	0.4836178123950958	0.49340590834617615	1.5196318626403809	False
19	14200	5.192144393920898	0.90283203125	4477.87548828125	1.2446582317352295	5184.22705078125	0.4817348122596741	0.499668687582016	1.136449933052063	False
19	14300	5.193800926208496	0.9040772914886475	4447.48046875	1.1110855340957642	5155.7626953125	0.4857172966003418	0.500235915184021	1.141099214553833	False
19	14400	5.196271896362305	0.9045650959014893	5359.8515625	1.5190598964691162	5178.751953125	0.4831238090991974	0.49881765246391296	1.3101990222930908	False
19	14500	5.191593885421753	0.907926082611084	4238.6181640625	1.4778988361358643	5201.69873046875	0.4751672148704529	0.49974754452705383	1.3858535289764404	False
19	14600	5.218180418014526	0.9038591384887695	4419.892578125	1.0788192749023438	5224.220703125	0.4813517928123474	0.4969945549964905	1.1149870157241821	False
20	14700	0.04034066200256348	0.9047355651855469	4949.18359375	0.9885629415512085	5203.47705078125	0.4776839315891266	0.5070803165435791	1.1358764171600342	False
20	14800	5.206579923629761	0.9072666168212891	4678.791015625	1.239717721939087	5181.6611328125	0.4874456226825714	0.4994125962257385	1.1804571151733398	False
20	14900	5.4665000438690186	1.0057075023651123	4887.30322265625	1.74238920211792	5267.8837890625	0.48604172468185425	0.501305878162384	1.3914437294006348	False
20	15000	5.635844707489014	1.0122342109680176	3565.27734375	1.3326010704040527	5206.9736328125	0.47959357500076294	0.49588438868522644	1.3970035314559937	False
20	15100	5.615432262420654	0.9863734245300293	5105.7431640625	1.008583426475525	5129.71728515625	0.4811983108520508	0.49903926253318787	1.1376992464065552	False
20	15200	5.662779092788696	1.0260810852050781	4949.3701171875	1.0502780675888062	5216.900390625	0.48039510846138	0.5031893849372864	1.1445908546447754	False
20	15300	5.8015971183776855	1.0651376247406006	4524.00439453125	0.9909116625785828	5194.6376953125	0.47559693455696106	0.5005401372909546	1.157178282737732	False
20	15400	5.949363946914673	1.0927400588989258	4545.0498046875	1.0891636610031128	5160.72705078125	0.4808720052242279	0.5023043155670166	1.1695961952209473	False
21	15500	3.2082104682922363	1.0363469123840332	4945.720703125	1.3287339210510254	5218.5078125	0.4819508194923401	0.4925295412540436	1.2534940242767334	False
21	15600	5.643869400024414	1.080341100692749	4399.97802734375	1.5478641986846924	5198.39306640625	0.48034054040908813	0.4990018904209137	1.3903794288635254	False
21	15700	5.93411922454834	1.004450798034668	4476.18994140625	1.1052097082138062	5247.5634765625	0.4798088073730469	0.4923594892024994	1.124102234840393	False
21	15800	5.517276763916016	0.9520752429962158	4465.1865234375	1.2164413928985596	5191.4755859375	0.4696066975593567	0.49417823553085327	1.5669676065444946	False
21	15900	5.441005706787109	0.9440164566040039	4791.13818359375	1.2051520347595215	5225.23583984375	0.47552141547203064	0.4941502809524536	1.1233121156692505	False
21	16000	5.413549900054932	0.9372866153717041	4608.3046875	1.3372325897216797	5251.0732421875	0.4835031032562256	0.49856749176979065	1.1191738843917847	False
21	16100	5.402504205703735	0.9389872550964355	4243.82373046875	1.45835542678833	5215.20849609375	0.48361936211586	0.4881124198436737	1.3589107990264893	False
22	16200	1.3909788131713867	0.9385969638824463	5085.2109375	1.2464581727981567	5132.14208984375	0.48820972442626953	0.5000105500221252	1.1613843441009521	False
22	16300	5.395342111587524	0.9501333236694336	5014.4169921875	1.1487921476364136	5252.439453125	0.48268917202949524	0.49462267756462097	1.1415971517562866	False
22	16400	5.4165544509887695	0.9355049133300781	3763.915283203125	1.1356780529022217	5220.77880859375	0.4764668643474579	0.5011235475540161	1.1660364866256714	False
22	16500	5.4020092487335205	0.9343678951263428	4972.921875	1.2137138843536377	5220.84423828125	0.4730100929737091	0.4932151436805725	1.2796128988265991	False
22	16600	5.403864622116089	0.9453608989715576	5146.92578125	1.111093521118164	5368.4189453125	0.48108676075935364	0.49417322874069214	1.1222655773162842	False
22	16700	5.425086975097656	0.9466555118560791	4724.06201171875	1.1901291608810425	5283.48046875	0.464953750371933	0.5006678700447083	1.211765170097351	False
22	16800	5.469470500946045	1.028019666671753	5015.2412109375	1.0942373275756836	5190.01708984375	0.4760642349720001	0.49902796745300293	1.1993299722671509	False
22	16900	5.775391578674316	0.9608821868896484	5055.404296875	1.219352126121521	5204.2412109375	0.4814848005771637	0.49999475479125977	1.1313302516937256	False
23	17000	4.38625955581665	0.9549820423126221	3966.7890625	1.3838040828704834	5258.73974609375	0.4719870090484619	0.4998588562011719	1.2440134286880493	False
23	17100	5.486720085144043	0.9455149173736572	5194.69921875	1.5481098890304565	5169.53369140625	0.4757309854030609	0.4985891580581665	1.165573239326477	False
23	17200	5.416364669799805	0.9489426612854004	3925.094970703125	0.8196083903312683	5204.4365234375	0.4753311276435852	0.5012304782867432	1.1516104936599731	False
23	17300	5.426543235778809	0.9452733993530273	3571.464599609375	0.9676895141601562	5257.84423828125	0.47629475593566895	0.5012860894203186	1.120198130607605	False
23	17400	5.4065446853637695	0.9483084678649902	4340.56689453125	0.9588121771812439	5278.81005859375	0.4707240164279938	0.498476505279541	1.131698489189148	False
23	17500	5.422590970993042	0.9455265998840332	4080.080078125	1.4167306423187256	5219.77001953125	0.4764798879623413	0.49675148725509644	1.2255470752716064	False
23	17600	5.437271356582642	0.9661362171173096	4118.376953125	1.1647379398345947	5268.0439453125	0.4763357639312744	0.4954008162021637	1.239056944847107	False
24	17700	2.776492118835449	0.9574306011199951	4857.1630859375	1.748487114906311	5241.39697265625	0.4829847514629364	0.49740347266197205	1.206935167312622	False
24	17800	5.490235090255737	0.9639368057250977	3810.615478515625	0.901997983455658	5273.12548828125	0.48001882433891296	0.49989044666290283	1.1257985830307007	False
24	17900	5.530436277389526	0.9644742012023926	3884.469970703125	1.1970208883285522	5445.0302734375	0.4765395224094391	0.4872288107872009	1.178181529045105	False
24	18000	5.422297716140747	0.9360661506652832	4092.080810546875	1.1171276569366455	5222.5087890625	0.47960031032562256	0.4961417019367218	1.125579595565796	False
24	18100	5.383758783340454	0.9766311645507812	4300.7763671875	1.3760133981704712	5212.9365234375	0.4682403802871704	0.5012253522872925	1.1553081274032593	False
24	18200	5.533625841140747	0.9542522430419922	4889.10693359375	1.5275849103927612	5302.50537109375	0.4718954563140869	0.4887858033180237	1.2324174642562866	False
24	18300	5.511166572570801	0.9593369960784912	4294.93359375	1.3858389854431152	5242.23876953125	0.48651087284088135	0.4966209828853607	1.3470633029937744	False
25	18400	1.1919221878051758	0.9662561416625977	4525.7041015625	1.3947851657867432	5228.51025390625	0.4630427658557892	0.4997970461845398	1.3972376585006714	False
